forest_type,mean_biomass,median_biomass,mean_severity,median_severity,q25_biomass,q75_biomass,var_biomass,skew_biomass,kurt_biomass,p_normality,n_pixels,hex_ID
2,75.4,72.5,-2669.9550170898438,-2709.0635986328125,59.5,81.5,629.1555555555556,0.9180332131841661,0.8718440165652961,0.48875487415352226,10,5289
1,47.8664752333094,43,-3465.717442169518,-3139.321044921875,22,70,986.3485376389336,0.5534022588193795,-0.47083161919596195,3.7e-24,1393,5290
3,60.43396226415094,65,-3204.1279619324882,-3175.64306640625,40,81,722.0580551523948,-0.21301492686113863,-0.8656843732177362,0.18938917226687577,53,5290
2,75.8125,78,-3475.1602478027344,-3555.4085693359375,66,95,806.8291666666667,-1.1070212030263866,1.4555649530921473,0.1846080193961081,16,5290
1,15.25,14.5,-1959.4261322021484,-2013.999755859375,6.75,23,91.5,0.24804685052072564,-1.23668449144303,0.23565866160675125,24,5291
3,NA,41,-1802.1392822265625,-1802.1392822265625,41,41,NA,NA,NA,NA,1,5291
1,14.2,14,-5957.2990234375,-5915.572265625,9,16,49.7,0.8938963630421508,0.6200988627944728,NA,5,5293
1,NA,10,-3832.413330078125,-3832.413330078125,10,10,NA,NA,NA,NA,1,5294
3,35.45925925925926,32,-2978.5690022786457,-2985.005615234375,28,43.5,136.50392482034272,0.6589789347214925,-0.4330878691982954,1.0910213741294814e-7,135,5302
2,39.912,38,-3005.8198125,-3130.754638671875,27,53,206.82283870967743,0.23192696841857488,-1.235756693079019,2.183476403374968e-6,125,5302
1,30.879032258064516,29,-2997.09351816485,-2982.52490234375,23.75,36,106.54401201514953,0.7267717429656387,0.19305279881953918,3.646157278037371e-7,248,5302
3,68.54545454545455,73,-3601.3479336825285,-3517.046875,61,82,286.0676532769556,-1.4181020297348776,1.6581128179666462,2.2352278824065e-5,44,5308
2,68.77272727272727,78.5,-3196.393077503551,-3168.841064453125,61.25,82,327.15644820295984,-1.3617130643716422,0.8728813110993672,5.139172316945282e-9,44,5308
1,74.85714285714286,75.5,-3614.374040876116,-3625.54931640625,71.75,80.25,69.68253968253968,-0.9776449036662302,0.8961394605912996,0.0588936560889363,28,5308
2,NA,21.5,-4614.943115234375,-4614.943115234375,21.25,21.75,NA,NA,NA,NA,2,5309
2,22.75,23,-4141.46630859375,-4126.807861328125,13.5,32.25,164.25,-0.05617500012559081,-4.257079247258767,NA,4,5310
2,38.84,26,-7000.805849609375,-7444.77734375,17,60,602.4733333333334,0.5349938570492179,-1.1344597200876987,0.0022632036102630767,25,5314
3,20.75,18.5,-7860.987487792969,-7674.260009765625,13.75,25.25,75.92857142857143,1.1540957089136554,1.0131322186714855,0.19106690513741062,8,5314
3,62.06666666666667,63,-3309.23916015625,-3506.1337890625,50,76,287.7809523809524,0.04850583712641776,-0.8901589760399304,0.8665355524567292,15,5320
1,58.2,61,-2854.4656494140627,-2623.852783203125,55,61,227.7,-0.38411704403786534,1.5669034967883562,NA,5,5320
2,59.55882352941177,56.5,-4133.085284064798,-4163.521484375,49.5,75,303.64795008912654,-0.15741738813859738,-0.7403618156006072,0.29058613621647283,34,5320
2,61.18627450980392,62.5,-4098.8334051393995,-3948.6209716796875,40.25,78,557.2223840031062,-0.07502267056547342,-0.9959825747649463,0.06416231517310453,102,5321
1,60.80769230769231,66.5,-3521.1878943810098,-3361.143798828125,46.75,73.5,446.8015384615385,-0.4378256299003473,-0.4643869959793427,0.128630825742756,26,5321
3,58.17777777777778,59,-4012.333371310764,-3760.202880859375,38,74,564.3767676767677,-0.09927346968482961,-0.5901277082944761,0.7555674203072577,45,5321
2,39.77777777777778,33,-4321.376473885995,-4172.57275390625,25,47.5,438.56410256410254,1.1105841411404582,0.047597261834495204,3.1958258102451675e-4,27,5322
3,NA,39,-4350.2421875,-4350.2421875,27,51,NA,NA,NA,NA,2,5322
3,62.333333333333336,59,-2469.647941080729,-2525.467529296875,50.5,76,328.5238095238095,0.04660441314933948,-0.8184601976305431,0.7081659292722817,15,5326
2,78.72,77,-1875.61142578125,-1763.3743896484375,59,97,461.62666666666667,0.14419441060590943,-1.3613294496830062,0.041915320326438875,25,5326
1,51,45,-2623.99365234375,-2331.455322265625,41.5,50,354.8,2.051544983162664,4.532998249803945,NA,6,5326
2,64.48148148148148,62.5,-2811.218577067057,-2964.6114501953125,42.75,77.5,569.4619147449337,0.4975081283764895,-0.4986005227751031,0.045317815916178776,54,5327
1,52.166666666666664,48,-2900.435831705729,-2882.8929443359375,38.75,58,391.3666666666667,1.2212703431239011,1.4388668450122652,NA,6,5327
3,76.33333333333333,79,-2032.824239095052,-1958.4580688476562,67.25,91,383.5151515151515,-0.7604265408119147,-0.1518098180222846,0.43946523021628914,12,5327
1,87.33333333333333,88,-2050.783721923828,-1967.7899169921875,74.75,98.75,188.24242424242425,0.23784238866427007,-1.323537518932883,0.3211049110297256,12,5328
2,78.6923076923077,83,-2102.857891376202,-2041.2186279296875,56,96,714.8974358974359,-0.09969121550962572,-1.2668075678422375,0.43067959820495816,13,5328
3,86.05555555555556,93.5,-1983.3826056586372,-1777.8701782226562,71.25,99.5,370.76143790849676,-0.4259712620330273,-1.2036888838792414,0.06434684803103596,18,5328
3,64.66666666666667,66,-4646.5966796875,-4572.41162109375,63.5,66.5,10.333333333333334,-1.5453925256950343,NA,NA,3,5331
2,59.625,60,-4248.106834411621,-5215.63818359375,56,65.75,227.69642857142858,-0.09233000449600853,0.7056296854280166,0.3376740015966067,8,5331
2,NA,23.5,-4612.084228515625,-4612.084228515625,21.25,25.75,NA,NA,NA,NA,2,5335
2,12.4,9,-3033.4599853515624,-2850.20361328125,5,9,149.8,2.0882008824814515,4.474510740622566,NA,5,5339
3,NA,8.5,-3238.1820068359375,-3238.1820068359375,7.25,9.75,NA,NA,NA,NA,2,5339
2,97.83333333333333,97,-2423.480712890625,-2390.244873046875,94.5,98.75,54.166666666666664,1.1532084815942625,2.4275048520710123,NA,6,5340
1,64.10344827586206,66,-2993.0695043103447,-2704.724609375,46,85,506.52463054187194,-0.12648939188865768,-0.8280344577917286,0.7668664334381206,29,5341
3,74.72222222222223,73,-3352.6339314778647,-3522.8984375,53,105,1282.2124183006536,-0.06223368740131364,-0.6674872147130776,0.8943730107390104,18,5341
2,69.26153846153846,62,-3009.7573486328124,-2770.65283203125,55,82,697.9774038461538,1.3018876344716706,1.9894077446424576,1.4278862794986509e-5,65,5341
3,66.78125,57.5,-3107.722490310669,-3142.048828125,48.25,86.25,885.3164682539683,0.6630124270126028,0.09717551187937734,0.028410025347467588,64,5342
1,72.4047619047619,68,-2843.574942452567,-2756.409912109375,58.25,90.5,970.8809523809524,0.9615879345939711,2.5180512579071803,0.08093882712313395,42,5342
2,88.97652582159624,83,-3501.3941168986576,-3456.728759765625,57,111,1745.1456727788113,0.6378913664674963,-0.3215851247732126,2.306288756319505e-7,213,5342
1,74.03296703296704,72,-3055.4267376910198,-2976.96875,42,104,1628.9433455433455,0.21271180509983834,-0.9267038966132403,0.06009661910651146,91,5343
2,62.36969696969697,61,-3576.543027935606,-3567.163818359375,43,79,835.1734663710273,0.6425015868925275,0.6244945181199137,0.052250740569800336,165,5343
3,72.41975308641975,74,-3050.6197660469716,-3018.693603515625,48,93,999.3216049382715,0.17052969331175183,-0.4621465375874925,0.35924190283629165,81,5343
1,73.61111111111111,70.5,-3708.4926147460938,-4004.787109375,42.5,101.75,1628.7222222222222,0.22818493584142002,-1.066091801966103,0.6448427555741818,18,5344
3,101.92682926829268,108,-3771.3700040491617,-3683.95361328125,75,124,1025.719512195122,-0.24555622876531616,-0.45373958158136996,0.42980019462232644,41,5344
2,107.875,109.5,-4166.033931732178,-4231.342529296875,84.5,129.25,1123.984126984127,-0.1400086634702353,-0.0725575455425469,0.5802677869289415,64,5344
2,97.33333333333333,96,-3550.986138237847,-3602.5413818359375,73.25,116.25,1016.2352941176471,0.36673098779902863,-0.5206226880332601,0.55810833078699,18,5345
3,98.73684210526316,92,-3620.83986302426,-3477.374267578125,71.5,115,1222.982456140351,0.7373848587313477,-0.18701598252567933,0.21972703370258123,19,5345
1,79.075,88,-3908.8739532470704,-3976.1007080078125,34,106.25,1773.250641025641,0.26916930703229264,-1.0556242069123003,0.0016669778178934694,40,5345
2,85.55555555555556,88,-2992.728540943287,-2914.561767578125,74,102.5,850.69651741293535,-0.6249335401157599,0.3140746993991582,8.325339969928971e-5,135,5347
3,82.55555555555556,87,-2721.370307074653,-2833.995361328125,55,102,714.2777777777778,-0.3564570105832416,-1.2844734925857033,0.38188536510298937,9,5347
2,91.45454545454545,98,-2452.381854961445,-2292.886962890625,88,105,501.5446640316205,-2.1772924533485027,4.397979821685485,3.7e-24,231,5348
3,NA,91.5,-2040.4813842773438,-2040.4813842773438,91.25,91.75,NA,NA,NA,NA,2,5348
2,NA,100,-3719.4425048828125,-3719.4425048828125,99,101,NA,NA,NA,NA,2,5350
1,132.2,129,-2443.721435546875,-2575.208984375,126,138,106.7,0.6656897806740109,-0.7065768751388823,NA,5,5351
2,53.94117647058823,54,-3962.04545323989,-3548.444091796875,39,64,543.6838235294117,0.2604119593107812,-0.6286804220981029,0.7579511633389012,17,5351
3,56.333333333333336,58,-3256.33984375,-3411.463623046875,44,69.5,652.3333333333334,-0.29239719937457553,NA,NA,3,5351
2,197.79166666666666,206.5,-3196.1019592285156,-2826.3428955078125,171.75,236.75,2045.998188405797,-1.0264344912294574,0.7466488668785098,0.03074120218728091,24,5352
1,95.42857142857143,98,-2978.434814453125,-2815.613525390625,88,102,87.95238095238095,-0.18445064010051768,-1.6234716505701896,NA,7,5352
3,130,112,-2964.085652669271,-2357.536865234375,110.5,140.5,1143,1.7167204280593629,NA,NA,3,5352
1,42.666666666666664,45,-1691.0171305338542,-1573.76708984375,36,50.5,214.33333333333334,-0.6989885498064569,NA,NA,3,5354
3,49.333333333333336,46,-1858.2253824869792,-1855.9556884765625,43.5,53.5,108.33333333333333,1.2933427807333937,NA,NA,3,5354
2,66.125,62,-5466.9532470703125,-5314.24072265625,57.75,77.25,149.83928571428572,0.3536738628030443,-1.5519710134294,0.2822671250980046,8,5354
3,NA,96,-2193.2760009765625,-2193.2760009765625,87.5,104.5,NA,NA,NA,NA,2,5355
1,NA,56,-3164.812255859375,-3164.812255859375,56,56,NA,NA,NA,NA,1,5355
2,113,143,-3143.145330255682,-3259.22265625,73.5,148.5,1915.2,-0.6193640642677951,-1.5482050359643194,0.012127714462184584,11,5356
3,79.6,74,-2947.11435546875,-2724.562744140625,63,77,1307.3,1.5026468008477403,2.965435330987617,NA,5,5356
1,72.77777777777777,77,-2281.5859646267363,-2266.833740234375,29,103,1976.9444444444443,0.3008241098857493,-1.4987553998446128,0.3534166000397534,9,5359
3,80.11111111111111,71,-2287.465426974826,-2374.638671875,58,119,2355.1111111111113,0.3871951070274469,-1.1292442998453356,0.36600195017503,9,5359
2,103.4,99,-2899.6782104492186,-2855.63623046875,59.5,136.5,2840.711111111111,0.3078400653231646,-1.0204062462353984,0.8272056618356398,10,5359
1,85,84.5,-2694.2154541015625,-2547.539306640625,81.5,88,88.66666666666667,0.31620108367702593,1.5,NA,4,5360
2,92.25,86,-3124.2542724609375,-3217.5511474609375,60.25,126.25,1784.9782608695652,-0.007667602057328102,-1.0823087119308816,0.40389582383625117,24,5360
3,84.4,87,-3480.98466796875,-3391.376708984375,71,101,309.8,-0.34228085301942074,-2.3225775933243327,NA,5,5360
1,90.33333333333333,86,-4116.520236545139,-3938.412109375,85,92,283,0.49504767468006067,0.6550739088478369,0.13034644182144556,9,5361
3,63.36363636363637,50,-2877.121648615057,-2481.3076171875,41,80,1250.0545454545454,1.1597515890814862,0.688445946679214,0.06301943106591368,11,5361
2,36,25,-3851.4252075195313,-3891.9110107421875,22.5,38,587.3333333333334,2.1911736522295926,5.232567083375742,0.0033030349141116686,10,5361
3,53.25,49.5,-3148.5688273111978,-2959.4578857421875,39.5,60.5,547.2954545454545,1.1481948454131783,1.6282245806406173,0.2841976380540837,12,5362
2,87.15384615384616,75,-3957.6140887920674,-3980.43212890625,59,131,1546.8076923076924,0.2157175460148809,-1.3957667978405792,0.26759144014630665,13,5362
1,96.91666666666667,91.5,-2852.1751912434897,-2768.4539794921875,78.5,109.25,1436.0833333333333,0.9178565045737767,1.3309879924148036,0.4196932334325978,12,5362
3,83.91666666666667,86.5,-3871.931894938151,-4139.08349609375,53.5,117.75,1473.1742424242425,-0.35170167190819634,-1.1020235807055745,0.4797309135929637,12,5363
2,111.66666666666667,117,-4193.9267985026045,-4969.80078125,112,130,1045.25,-2.0136118372722307,4.682139312225269,0.02457728918928944,9,5363
1,NA,136,-1449.13037109375,-1449.13037109375,136,136,NA,NA,NA,NA,1,5363
2,107.88888888888889,92.5,-3266.8077799479165,-2668.4439697265625,58.5,166.5,3408.222222222222,0.1493382077942357,-1.7889784880382813,0.01403800070760301,18,5364
1,185.44444444444446,188,-3130.3202853732637,-3124.14306640625,165,204,579.5277777777778,-0.1872929491950719,-1.5636099769622547,0.6588707538966911,9,5364
3,190.75,199,-2502.448699951172,-2336.3017578125,184,205.75,648.9166666666666,-1.571604328289749,2.514711283070344,NA,4,5364
3,67,46,-2434.718505859375,-2225.5751953125,45,52,2390,2.178272784968198,4.796608077589678,NA,5,5365
1,114.25,106.5,-2057.0328674316406,-2005.9143676757812,101,119.75,574.25,1.614648114046701,2.7931941285874,NA,4,5365
2,72.57142857142857,65,-2544.976492745536,-2375.50634765625,56.5,82.5,564.2857142857143,1.152539465890386,-0.013969761256209523,NA,7,5365
1,117.8,111.5,-1761.236392211914,-1812.5820922851562,90.5,153.25,2328.6222222222223,0.41288951590436845,-0.48429548268208356,0.6223160060666089,10,5366
3,NA,75,-1886.10693359375,-1886.10693359375,75,75,NA,NA,NA,NA,1,5366
1,86.625,78,-1976.807843208313,-1962.6611938476562,54.75,123,2651.2741935483873,0.2456265555234182,-0.27037162121917363,0.82839354605819715,32,5367
2,70.93846153846154,58,-1957.8272126026643,-1942.18701171875,33,99,2191.8931007137194,1.1985655396370707,1.0910057349255629,8.95662964195222e-16,195,5367
3,79.76923076923077,75,-1720.6768180651543,-1708.56884765625,48,100.5,1829.2348178137652,0.8016751222144318,0.33905649092552276,0.08283779000595061,39,5367
2,93.04380952380953,76,-2465.012042149135,-2428.697509765625,43,132,3899.7633442384586,0.8917866308213996,0.030751490123063437,3.7e-24,525,5368
3,119.76190476190476,107.5,-2763.824243454706,-2667.3690185546875,64.5,158,4653.195639701664,0.7250125437258625,-0.39360782920945847,9.668460685162066e-5,84,5368
1,129.39583333333334,117,-2710.0970509847007,-2623.3255615234375,86,169,4534.074024822695,0.5789794368294695,-0.25371233435605683,0.027314549416188886,48,5368
3,89.1864406779661,81,-2784.191942117982,-2670.7001953125,39.5,124,3725.0853302162477,0.9374351840126876,0.8487029108209492,0.008542621059120145,59,5369
2,76.65699208443272,58,-3258.211348158703,-3195.609130859375,29,107,3772.0407644734823,1.248951800806365,1.069082870352021,3.7e-24,379,5369
1,127.43636363636364,115,-2679.9199252041903,-2632.01171875,70,168.5,5439.806060606061,1.0083128455401567,0.9721859694816496,0.012176587856740197,55,5369
1,116.5,116.5,-2849.3461742401123,-2815.4566650390625,56.25,166.75,4178.0952380952385,0.1262464972059608,-1.1735679382805915,0.02844514680612574,64,5370
2,60.333333333333336,44.5,-3662.4927571614585,-3440.0372314453125,35.75,73,1945.5151515151515,1.1931229662536196,0.9991624086278302,0.11957976784451897,12,5370
3,100.14814814814815,74,-3389.706411856192,-3469.329833984375,32,119.5,6635.054131054131,0.824359645696215,-0.5554940855974132,0.00269278910258078,27,5370
1,43.78238341968912,38,-2780.132862466605,-2659.6376953125,19,59,887.5253130397236,1.0123055451423302,1.014938592099045,7.965814314409457e-9,193,5371
3,55.75,43.5,-2217.8997802734375,-2295.0985107421875,25.25,74,1917.5833333333333,1.1855912321533528,0.5456885813790251,NA,4,5371
1,49.888888888888886,36.5,-2919.7855563693574,-2902.097900390625,12.75,82.5,1739.6444444444444,0.8530444851334853,-0.20837402343278058,0.0019363730078094036,36,5372
1,74.14864864864865,69,-3101.839211953653,-3007.8353271484375,47,96.75,1439.8918307447718,0.6089074472508604,0.2169241199328407,8.444644410127273e-4,222,5373
3,67,58,-2766.5994873046875,-2737.5164794921875,27.5,94.5,2281.6,0.6860217951782511,-0.7662433684980793,NA,6,5373
2,NA,196.5,-2491.6156616210938,-2491.6156616210938,192.75,200.25,NA,NA,NA,NA,2,5373
1,64.41573033707866,55,-2964.5606209401335,-2906.8642578125,35,88,1658.9729315628192,0.8419686224051727,-0.06461483870341017,3.128091815225563e-6,89,5374
1,34.774647887323944,32,-3389.2276284661093,-3238.667724609375,15,50,544.2056338028169,0.6470103499174407,-0.2266835826135103,0.012916327982735088,71,5375
1,37.666666666666664,30.5,-4317.763264973958,-4304.026611328125,4,64,1247.3333333333333,0.2791584965804656,-1.861772595881206,0.009800648498609411,12,5376
1,43.05555555555556,33,-3745.4613003200957,-3491.2392578125,18.5,64.25,1172.168253968254,1.0845390171738511,0.47952674848176285,0.00168819021020108,36,5377
2,23,16,-3884.406982421875,-4122.1337890625,12.5,30,343,1.4578629673213046,NA,NA,3,5377
3,51.666666666666664,59,-3959.744873046875,-4209.26904296875,46.5,60.5,236.33333333333334,-1.658141248811937,NA,NA,3,5377
1,39.5,35,-3222.6033460828994,-3048.704345703125,20.75,55.75,546.4857142857143,0.5486987497297884,-0.2986258346506469,0.08259953719479457,36,5378
3,23.75,25,-1914.5205383300781,-1687.314453125,16.5,32.25,147.58333333333334,-0.4078588650380361,-2.3091127810151697,NA,4,5378
2,NA,44,-1828.841064453125,-1828.841064453125,44,44,NA,NA,NA,NA,1,5378
1,52.96969696969697,22.5,-2830.0135294596353,-2813.86181640625,15.25,53.5,4365.660606060606,1.952963030928737,2.82739384767431,4.108281746892587e-21,66,5379
3,NA,14,-1986.0761108398438,-1986.0761108398438,12,16,NA,NA,NA,NA,2,5379
2,NA,13,-1837.0640869140625,-1837.0640869140625,12,14,NA,NA,NA,NA,2,5379
1,72.65217391304348,56.5,-2982.5211526621943,-2972.27001953125,21.75,97.5,4020.942995169082,1.0943651843619788,0.2432945116927543,1.712461868151149e-5,46,5380
3,NA,38,-3553.524658203125,-3553.524658203125,38,38,NA,NA,NA,NA,1,5380
1,44.89349112426036,40.5,-4137.403704220022,-4056.1768798828125,9,67.75,1419.9826874791495,0.7623234578122249,-0.15269633983903344,1.9331784141011367e-17,338,5381
3,32.21212121212121,27,-4782.187322443182,-4707.77197265625,6,50,707.1723484848485,0.5692856085710224,-0.7014938085462629,0.01918407850362797,33,5381
2,14.75,10.5,-3492.9884033203125,-2617.8052978515625,2.75,22.5,254.25,0.9759940467982428,-0.634062626596628,NA,4,5381
2,77.91666666666667,79.5,-2136.7578938802085,-1533.7516479492188,70.75,92.25,360.81060606060606,-0.7500675434444072,0.5738226904172599,0.43719255753291014,12,5382
3,61.53333333333333,62,-3153.5320638020835,-2844.2841796875,41,83.5,980.4095238095238,-0.04149983864493482,-0.9820760293700849,0.7072078923338334,15,5382
1,60.402898550724636,60,-4264.524218396173,-4097.07666015625,31,88,1244.4970845972364,0.2180159332072469,-0.7124224708666002,3.2408897968594077e-6,345,5382
1,15.042357274401473,12,-2414.4931412445685,-2223.692626953125,7,19,167.80816565071729,2.448647340822861,9.513281544482076,3.7e-24,543,5383
3,NA,3,-1946.5069580078125,-1946.5069580078125,3,3,NA,NA,NA,NA,1,5383
1,26.725,18.5,-2428.4816497802735,-2319.0087890625,4,42.5,614.4608974358974,0.658145317232326,-0.9142130635593727,2.2980030397938604e-4,40,5384
3,NA,25,-2195.503173828125,-2195.503173828125,25,25,NA,NA,NA,NA,1,5384
